millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
19392,64,122.654620,8,0.000000,93.759089
19562,64,122.654620,7,0.000000,94.231695
19593,64,122.654620,6,0.000000,94.689062
19621,64,122.654620,5,0.000000,96.167447
19643,64,122.654620,4,0.000000,96.167447
19732,64,122.654620,7,0.000000,85.460543
19772,64,122.654620,6,0.000000,85.673216
20002,64,122.654620,5,0.000000,86.555894
20002,64,122.654620,4,0.000000,87.646053
20061,64,122.654620,3,0.000000,87.646053
20101,65,124.334898,2,0.000000,89.521126
20442,65,124.334898,2,0.000000,89.521126
20573,65,124.334898,1,0.000000,99.467918
20812,66,126.730868,0,0.000000,126.730868
21090,66,126.730868,0,0.000000,126.730868
21121,67,129.791794,3,0.000000,102.825268
21391,68,132.326192,3,0.000000,104.852787
21503,69,133.795688,3,0.000000,106.028384
21521,69,133.795688,3,0.000000,106.028384
21531,70,137.201973,2,0.000000,135.941764
21733,70,137.201973,2,0.000000,135.941764
21750,70,137.201973,5,0.000000,96.053303
21822,70,137.201973,8,0.000000,95.259775
22103,70,137.201973,11,0.000000,93.534677
22153,70,137.201973,14,0.000000,91.881777
22362,70,137.201973,13,0.000000,92.184227
22522,70,137.201973,16,0.000000,89.731702
23021,70,137.201973,15,0.000000,89.996212
23242,70,137.201973,14,0.000000,90.601112
23402,70,137.201973,13,0.000000,91.130130
23442,70,137.201973,12,0.000000,93.582655
23663,70,137.201973,11,0.000000,93.582655
23912,70,137.201973,10,0.000000,93.582655
24062,71,139.110285,9,0.000000,96.058573
24132,71,139.110285,9,0.000000,96.058573
24183,71,139.110285,8,0.000000,96.058573
